         10473134 function calls (10377090 primitive calls) in 10.609 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      943    0.000    0.000    0.000    0.000 value.py:125(is_global)
      729    0.000    0.000    0.000    0.000 value.py:129(is_function)
     1155    0.001    0.000    0.013    0.000 value.py:157(name)
       40    0.000    0.000    0.000    0.000 value.py:165(linkage)
       32    0.000    0.000    0.000    0.000 value.py:169(linkage)
       43    0.000    0.000    0.001    0.000 value.py:220(global_value_type)
      900    0.001    0.000    0.010    0.000 value.py:231(is_declaration)
     1706    0.001    0.000    0.001    0.000 value.py:87(__init__)
      387    0.000    0.000    0.071    0.000 values.py:1006(descr)
      387    0.000    0.000    0.071    0.000 values.py:1013(__str__)
     1292    0.001    0.000    0.002    0.000 values.py:1051(__init__)
      174    0.000    0.000    0.000    0.000 values.py:1057(_expand)
     1292    0.000    0.000    0.000    0.000 values.py:1064(align)
     1292    0.000    0.000    0.000    0.000 values.py:1073(dereferenceable)
     1292    0.000    0.000    0.000    0.000 values.py:1082(dereferenceable_or_null)
     1292    0.001    0.000    0.003    0.000 values.py:1091(_to_list)
     1292    0.001    0.000    0.007    0.000 values.py:1104(__init__)
      256    0.000    0.000    0.000    0.000 values.py:1114(add_attribute)
      905    0.001    0.000    0.005    0.000 values.py:1123(__str__)
      387    0.000    0.000    0.001    0.000 values.py:1137(__str__)
      673    0.001    0.000    0.002    0.000 values.py:1154(__init__)
      673    0.000    0.000    0.000    0.000 values.py:1160(is_terminated)
      275    0.000    0.000    0.000    0.000 values.py:1164(function)
      673    0.002    0.000    0.061    0.000 values.py:1172(descr)
      673    0.000    0.000    0.001    0.000 values.py:1188(_format_name)
      150    0.000    0.000    0.001    0.000 values.py:31(_escape_string)
      104    0.000    0.000    0.000    0.000 values.py:342(bitcast)
     2445    0.002    0.000    0.004    0.000 values.py:445(__init__)
      321    0.000    0.000    0.001    0.000 values.py:452(_to_string)
2259/2213    0.001    0.000    0.003    0.000 values.py:455(_get_reference)
       12    0.000    0.000    0.000    0.000 values.py:484(literal_struct)
      400    0.000    0.000    0.000    0.000 values.py:498(__eq__)
      642    0.000    0.000    0.002    0.000 values.py:507(__hash__)
      104    0.000    0.000    0.000    0.000 values.py:519(__init__)
      104    0.000    0.000    0.000    0.000 values.py:526(_get_reference)
     8684    0.006    0.000    0.027    0.000 values.py:537(__init__)
     6190    0.008    0.000    0.053    0.000 values.py:544(_to_string)
     8876    0.001    0.000    0.001    0.000 values.py:554(_get_name)
     8860    0.004    0.000    0.020    0.000 values.py:557(_set_name)
     6236    0.003    0.000    0.006    0.000 values.py:564(_get_reference)
     2532    0.001    0.000    0.001    0.000 values.py:575(function_type)
      118    0.000    0.000    0.000    0.000 values.py:592(__init__)
       52    0.000    0.000    0.000    0.000 values.py:601(_get_reference)
      132    0.000    0.000    0.000    0.000 values.py:606(__eq__)
      236    0.000    0.000    0.000    0.000 values.py:615(__hash__)
       64    0.000    0.000    0.000    0.000 values.py:665(__init__)
       64    0.000    0.000    0.001    0.000 values.py:672(descr)
       64    0.000    0.000    0.000    0.000 values.py:685(_get_reference)
      104    0.000    0.000    0.001    0.000 values.py:70(wrapped)
      633    0.001    0.000    0.002    0.000 values.py:781(__init__)
      246    0.000    0.000    0.002    0.000 values.py:794(__init__)
      246    0.000    0.000    0.002    0.000 values.py:806(descr)
     2701    0.002    0.000    0.002    0.000 values.py:860(__init__)
       24    0.000    0.000    0.000    0.000 values.py:867(_expand)
      280    0.000    0.000    0.000    0.000 values.py:870(add)
     1316    0.000    0.000    0.001    0.000 values.py:875(_to_list)
      387    0.000    0.000    0.001    0.000 values.py:890(__init__)
        8    0.000    0.000    0.000    0.000 values.py:895(add)
        8    0.000    0.000    0.000    0.000 values.py:902(alignstack)
        8    0.000    0.000    0.000    0.000 values.py:911(personality)
        8    0.000    0.000    0.000    0.000 values.py:920(_to_list)
      387    0.002    0.000    0.013    0.000 values.py:936(__init__)
      582    0.000    0.000    0.000    0.000 values.py:949(module)
      284    0.000    0.000    0.000    0.000 values.py:953(entry_basic_block)
        8    0.000    0.000    0.000    0.000 values.py:957(basic_blocks)
      673    0.001    0.000    0.003    0.000 values.py:961(append_basic_block)
      387    0.001    0.000    0.010    0.000 values.py:973(descr_prototype)
     1292    0.000    0.000    0.006    0.000 values.py:979(<genexpr>)
     1163    0.000    0.000    0.001    0.000 values.py:989(<genexpr>)
       38    0.000    0.000    0.061    0.002 values.py:999(descr_body)
        1    0.000    0.000    0.000    0.000 warnings.py:120(_formatwarnmsg)
        4    0.000    0.000    0.000    0.000 warnings.py:133(filterwarnings)
      310    0.000    0.000    0.001    0.000 warnings.py:168(simplefilter)
      314    0.000    0.000    0.001    0.000 warnings.py:184(_add_filter)
        1    0.000    0.000    0.000    0.000 warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 warnings.py:35(_formatwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 warnings.py:421(__init__)
      314    0.000    0.000    0.000    0.000 warnings.py:458(__init__)
      314    0.000    0.000    0.000    0.000 warnings.py:484(__enter__)
      314    0.000    0.000    0.000    0.000 warnings.py:505(__exit__)
        1    0.000    0.000    0.000    0.000 warnings.py:99(_showwarnmsg)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
       14    0.000    0.000    0.000    0.000 weakref.py:133(__getitem__)
       14    0.000    0.000    0.000    0.000 weakref.py:164(__setitem__)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
       14    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
       14    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
     2682    0.002    0.000    0.007    0.000 weakref.py:414(__getitem__)
       66    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        1    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        7    0.000    0.000    0.000    0.000 weakref.py:568(__init__)
     3600    0.031    0.000    0.031    0.000 win32.py:108(_winapi_test)
     1800    0.005    0.000    0.040    0.000 win32.py:114(winapi_test)
     5400    0.002    0.000    0.034    0.000 win32.py:115(<genexpr>)
     1350    0.013    0.000    0.016    0.000 win32.py:170(GetConsoleMode)
      450    0.006    0.000    0.006    0.000 win32.py:177(SetConsoleMode)
      900    0.002    0.000    0.042    0.000 winterm.py:178(enable_vt_processing)
        4    0.000    0.000    0.007    0.002 wrappers.py:123(build_fast_loop_body)
        4    0.000    0.000    0.000    0.000 wrappers.py:125(load)
        4    0.000    0.000    0.000    0.000 wrappers.py:130(store)
        4    0.000    0.000    0.038    0.010 wrappers.py:138(build_ufunc_wrapper)
        8    0.000    0.000    0.012    0.002 wrappers.py:16(_build_ufunc_loop_body)
       11    0.000    0.000    0.003    0.000 wrappers.py:250(__init__)
        7    0.000    0.000    0.000    0.000 wrappers.py:267(load_direct)
        7    0.000    0.000    0.000    0.000 wrappers.py:275(load_aligned)
        4    0.000    0.000    0.000    0.000 wrappers.py:281(store_direct)
        4    0.000    0.000    0.000    0.000 wrappers.py:285(store_aligned)
        2    0.000    0.000    0.000    0.000 wrappers.py:294(__init__)
        2    0.000    0.000    0.000    0.000 wrappers.py:310(library)
       26    0.000    0.000    0.000    0.000 wrappers.py:314(context)
        4    0.000    0.000    0.000    0.000 wrappers.py:318(call_conv)
        8    0.000    0.000    0.000    0.000 wrappers.py:322(signature)
        8    0.000    0.000    0.000    0.000 wrappers.py:326(fndesc)
        2    0.000    0.000    0.000    0.000 wrappers.py:330(env)
        2    0.000    0.000    0.000    0.000 wrappers.py:334(_wrapper_function_type)
        2    0.000    0.000    0.026    0.013 wrappers.py:345(_build_wrapper)
        2    0.000    0.000    0.026    0.013 wrappers.py:429(_compile_wrapper)
        2    0.000    0.000    0.026    0.013 wrappers.py:453(build)
        2    0.000    0.000    0.004    0.002 wrappers.py:461(gen_loop_body)
        2    0.000    0.000    0.000    0.000 wrappers.py:473(gen_prologue)
        2    0.000    0.000    0.000    0.000 wrappers.py:476(gen_epilogue)
        2    0.000    0.000    0.026    0.013 wrappers.py:497(build_gufunc_wrapper)
        6    0.000    0.000    0.000    0.000 wrappers.py:604(__init__)
        6    0.000    0.000    0.009    0.001 wrappers.py:663(get_array_at_offset)
        6    0.000    0.000    0.000    0.000 wrappers.py:693(__init__)
        6    0.000    0.000    0.009    0.001 wrappers.py:701(load)
        6    0.000    0.000    0.000    0.000 wrappers.py:725(_shape_and_strides)
        4    0.000    0.000    0.005    0.001 wrappers.py:76(build_slow_loop_body)
        4    0.000    0.000    0.000    0.000 wrappers.py:78(load)
        4    0.000    0.000    0.000    0.000 wrappers.py:83(store)
     4479    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x00007FFAAF5608F0}
       68    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
    34538    0.009    0.000    0.012    0.000 {built-in method _abc._abc_instancecheck}
14206/11338    0.006    0.000    0.007    0.000 {built-in method _abc._abc_subclasscheck}
      198    0.000    0.000    0.000    0.000 {built-in method _abc.get_cache_token}
       43    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      450    0.002    0.000    0.002    0.000 {built-in method _ctypes.FormatError}
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
     5401    0.001    0.000    0.001    0.000 {built-in method _ctypes.byref}
       74    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
      990    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
       12    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        9    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       76    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        2    0.001    0.001    0.001    0.001 {built-in method _imp.create_dynamic}
        2    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
       11    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
       11    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       76    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        9    0.002    0.000    0.002    0.000 {built-in method _io.open_code}
        4    0.000    0.000    0.000    0.000 {built-in method _io.open}
      173    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       11    0.000    0.000    0.000    0.000 {built-in method _operator.not_}
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.loads}
        1    0.000    0.000    0.000    0.000 {built-in method _sqlite3.connect}
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       48    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       40    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       11    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       52    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      942    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       21    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       36    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
      384    0.000    0.000    0.000    0.000 {built-in method _winapi.LCMapStringEx}
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
       14    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
      163    0.002    0.000    0.002    0.000 {built-in method builtins.__build_class__}
      6/3    0.000    0.000    0.004    0.001 {built-in method builtins.__import__}
      660    0.000    0.000    0.001    0.000 {built-in method builtins.all}
4365/4332    0.003    0.000    0.040    0.000 {built-in method builtins.any}
       39    0.000    0.000    0.000    0.000 {built-in method builtins.bin}
      504    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
     12/1    0.000    0.000   10.610   10.610 {built-in method builtins.exec}
169308/169246    0.028    0.000    0.052    0.000 {built-in method builtins.getattr}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
    19015    0.003    0.000    0.004    0.000 {built-in method builtins.hasattr}
12021/9416    0.002    0.000    0.004    0.000 {built-in method builtins.hash}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.hex}
     7872    0.001    0.000    0.001    0.000 {built-in method builtins.id}
  1484543    0.165    0.000    0.184    0.000 {built-in method builtins.isinstance}
    11706    0.004    0.000    0.011    0.000 {built-in method builtins.issubclass}
     7950    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
83314/81645    0.011    0.000    0.011    0.000 {built-in method builtins.len}
       11    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      439    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      805    0.000    0.000    0.000    0.000 {built-in method builtins.min}
